annuleerBusreis,Zeg mijn busreis af voor morgen
annuleerBusreis,Morgen zou ik graag mijn bus afzeggen
annuleerBusreis,Gelieve mijn geboekte tickets voor de bus naar Parijs voor morgen te annuleren
annuleerBusreis,Ik zou graag de busreis naar Parijs van morgen annuleren
annuleerBusreis,Zeg mijn reservering voor morgen af naar Parijs
annuleerBusreis,Schaf mijn bus voor morgen naar Zaventem af
annuleerBusreis,"De Efteling is gesloten, ik wil mijn bus afschaffen"
geefOnboardServices,Welke services bieden jullie aan op de bus ?
geefOnboardServices,Geef me alle onboard services
geefOnboardServices,Wat kunnen mijn kinderen doen op de bus ?
geefOnboardServices,Is er wifi aanwezig op de bus ?
geefOnboardServices,Geef me alle entertainment mogelijkheden
geefOnboardServices,kan ik een film kijken tijdens mijn busreis ?
geefOnboardServices,Kan ik online boeken lezen op de bus ?
geefOnboardServices,"Ik zou graag E-books lezen, kan ik dat op de bus ?"
geefOnboardServices,Is er een mogelijkheid om audioboeken te beluisteren
geefOnboardServices,Waarmee kan ik me bezighouden tijdens de rit ?
geefOnboardServices,Kunnen mijn kinderen een film kijken ?
geefOnboardServices,Geef me alle gratis diensten op de bus voor tijdens de rit
meldKlachten,Mijn bus komt niet af !
meldKlachten,"Na 2,5 uur wachten is er nog steeds geen bus!"
meldKlachten,Bus voorziet geen beenruimte voor grotere mensen !
meldKlachten,Bus is te laat en ik weet van niets
meldKlachten,Ik krijg te horen dat mijn bus geannuleerd is zonder alternatieve oplossing
meldKlachten,Zeer onvriendelijke en agressieve chauffeur
meldKlachten,Mijn valies is gestolen
meldKlachten,Ik ben heel slecht behandeld door de buschauffeur!
meldKlachten,Bus komt niet opdagen
meldKlachten,De bus heeft intussen al 2 uur vertraging en wij weten van niets
meldKlachten,"Het was ontzettend koud in de bus, chauffeur wou niet helpen"
meldKlachten,Chauffeur spreekt geen nederlands
huurBusMetChauffeur,Ik zou graag een bus met chauffeur huren voor een dag
huurBusMetChauffeur,Voor een teamactiviteit wil ik graag een bus huren bij jullie
huurBusMetChauffeur,Geef me alle mogelijkheden om een bus met een chauffeur te huren
huurBusMetChauffeur,Is er een mogelijkheid om een bus te huren met een chauffeur voor een skireis
huurBusMetChauffeur,Indien mogelijk zou ik graag een bus met chauffeur huren voor schoolreis
huurBusMetChauffeur,Geef me de mogelijkheden om een bus te huren voor een groep kinderen naar een pretpark
huurBusMetChauffeur,ik wil een bus met chauffeur boeken
huurBusMetChauffeur,Boek een bus met chauffeur voor volgende week zondag
huurBusMetChauffeur,Ik zou graag een bus huren voor een groepsuitstap
huurBusMetChauffeur,Is het mogelijk een bus vast te leggen met een bestuurder
huurBusMetChauffeur,We zijn als school aan het zoeken naar een bus met een bestuurder voor een klasuitstap
