geefReisTijden,toon me de eerst volgende bussen van Milaan tot in Turijn ?
boekBusreis,ik zou graag een plaats reserveren op de bus van Brugge naar Parijs van zondag
boekBusreis,Reserveer een ticket naar parijs voor morgen
boekBusreis,Wil je 2 tickets reserveren voor de eerstvolgende bus naar Parijs ?
boekBusreis,"Morgen zou ik graag naar Parijs gaan, wil je een ticket reserveren voor mij"
boekBusreis,Gelieve een plaats te boeken voor mij naar Lille
boekBusreis,Ik wil 2 tickets naar de efteling voor zaterdag
boekBusreis,Boek voor mij een ticket naar zaventem morgen
boekBusreis,Ik had graag 3 tickets naar Kopenhagen vanuit Malmö
boekBusreis,Ik zou graag een plaats willen op de volgende bus naar Parijs
boekBusreis,Wil je voor mij een boeking plaatsen op de bus naar Parijs
boekBusreis,"Het is mooi weer dit weekend, Boek voor mij een busticket naar de zee"
boekBusreis,ik wil graag een plaats op de bus naar Parijs
geefActueleInfo,geef me alle actuele reisinformatie
geefActueleInfo,Zijn er vertragingen voor de bus van Amsterdam naar Gent van 19u25 ?
geefActueleInfo,geef me alle vertragingen
geefActueleInfo,Zijn er vertragingen door het slechte weer vandaag ?
geefActueleInfo,zijn alle bussen vanuit Brugge op tijd ?
geefActueleInfo,Wanneer komt mijn bus ?
geefActueleInfo,Wat is de stand van zaken rond vertragingen ?
geefActueleInfo,Is er vertraging voor de bus van 7u25 van Brugge naar de Efteling ?
geefActueleInfo,Zal mijn bus op tijd zijn ?
geefActueleInfo,Is er nog plaats op de eerstvolgende bus van Kopenhagen naar Bergen
geefActueleInfo,Zit mijn bus al vol ?
wijzigBusreis,ik wil graag een bus van een ander uur boeken
wijzigBusreis,"Ik heb een ticket voor de bus van Brugge naar Antwerpen, maar ik zou graag een andere dag gaan, omdat het slecht weer zal zijn"
wijzigBusreis,Graag een bus op een ander tijdstip?
wijzigBusreis,"het is slecht weer vandaag, Verplaats de busreis met een week"
wijzigBusreis,Gelieve mijn boeking een week te verplaatsen
wijzigBusreis,Ik wil een andere bus reserveren
wijzigBusreis,boek een andere stoel voor mijn boeking
wijzigBusreis,Graag een wijziging in mijn huidige boeking
wijzigBusreis,Morgen zou ik graag een uur later de bus nemen
wijzigBusreis,"Reserveer de volgende bus, ik heb mijn bus gemist"
wijzigBusreis,Ik zou graag een andere dag boeken voor mijn busreis
wijzigBusreis,Gelieve de busreis te wijzigen naar morgen
wijzigBusreis,Boek een betere stoel met meer beenruimte
wijzigBusreis,Graag mijn busreis een maand verplaatsen
wijzigBusreis,Voor morgen zou ik graag mijn busreis verplaatsen naar de avond
annuleerBusreis,Gelieve mijn boeking te annuleren
annuleerBusreis,"Morgen had ik een bus ticket geboekt, gelieve dat te annuleren"
annuleerBusreis,Graag had ik een annulering van mijn busreis morgen
annuleerBusreis,Annuleer mijn reis naar Parijs van 9 augustus
annuleerBusreis,Morgen zou ik graag mijn bus afzeggen
annuleerBusreis,Gelieve mijn geboekte tickets voor de bus naar Parijs voor morgen te annuleren
annuleerBusreis,"Ik heb een busreis geboekt met mijn kinderen, maar door het slechte weer zou ik die graag annuleren"
annuleerBusreis,"Morgen zal het slecht weer zijn, annuleer mijn boeking"
annuleerBusreis,Ik zou graag de busreis naar Parijs van morgen annuleren
annuleerBusreis,Schaf mijn bus voor morgen naar Zaventem af
geefOnboardServices,Welke services bieden jullie aan op de bus ?
geefOnboardServices,Geef me alle onboard services
geefOnboardServices,Wat kunnen mijn kinderen doen op de bus ?
geefOnboardServices,Is er wifi aanwezig op de bus ?
geefOnboardServices,Geef me alle entertainment mogelijkheden
geefOnboardServices,kan ik een film kijken tijdens mijn busreis ?
geefOnboardServices,Gelieve me alle bezigheden op de bus te geven
geefOnboardServices,Graag had ik een overzicht van alle onboard diensten
geefOnboardServices,Kan ik online boeken lezen op de bus ?
geefOnboardServices,"Ik zou graag E-books lezen, kan ik dat op de bus ?"
geefOnboardServices,Is er een mogelijkheid om audioboeken te beluisteren
geefOnboardServices,Is er gratis Wi-Fi op de bus ?
geefOnboardServices,Kunnen mijn kinderen een film kijken ?
geefOnboardServices,Geef me alle gratis diensten op de bus voor tijdens de rit
meldKlachten,Ik sta al een uur te wachten aan de halte en de bus is er nog steeds niet !
meldKlachten,"Na 2,5 uur wachten is er nog steeds geen bus!"
meldKlachten,De bus stonk enorm tijdens mijn reis !
meldKlachten,Bus voorziet geen beenruimte voor grotere mensen !
meldKlachten,De organisatie trok op niets! 
meldKlachten,Bus is te laat en ik weet van niets
meldKlachten,Zeer onvriendelijke en agressieve chauffeur
meldKlachten,Bus komt niet opdagen
meldKlachten,De bus heeft intussen al 2 uur vertraging en wij weten van niets
huurBusMetChauffeur,Ik zou graag een bus met chauffeur huren voor een dag
huurBusMetChauffeur,Is er een mogelijkheid om een bus te huren met een chauffeur voor een skireis
huurBusMetChauffeur,Gelieve een bus met chauffeur te reserveren voor volgende week
huurBusMetChauffeur,Indien mogelijk zou ik graag een bus met chauffeur huren voor schoolreis
huurBusMetChauffeur,Geef me de mogelijkheden om een bus te huren voor een groep kinderen naar een pretpark
huurBusMetChauffeur,ik wil een bus met chauffeur boeken
huurBusMetChauffeur,Voor een excursie wil ik een bus met een chauffeur huren
huurBusMetChauffeur,Ik zou graag een bus huren voor een groepsuitstap
huurBusMetChauffeur,Is het mogelijk een bus vast te leggen met een bestuurder
huurBusMetChauffeur,We zijn als school aan het zoeken naar een bus met een bestuurder voor een klasuitstap
huurBusMetChauffeur,geef me de prijs van een bus met chauffeur voor 1 dag in het binnenland
huurBusMetChauffeur,indien mogelijk zouden we graag een bus huren om een daguitstap te doen
