boekBusreis,"Morgen zou ik graag naar Parijs gaan, wil je een ticket reserveren voor mij"
boekBusreis,Gelieve een plaats te boeken voor mij naar Lille
boekBusreis,Graag had ik 2 tickets gereserveerd voor morgen naar Lille
boekBusreis,Ik wil 2 tickets naar de efteling voor zaterdag
boekBusreis,Boek voor mij een ticket naar zaventem morgen
boekBusreis,Ik zou graag een plaats willen op de volgende bus naar Parijs
boekBusreis,Wil je voor mij een boeking plaatsen op de bus naar Parijs
boekBusreis,ik wil graag een plaats op de bus naar Parijs
geefActueleInfo,geef me alle actuele reisinformatie
geefActueleInfo,Zijn er vertragingen voor de bus van Amsterdam naar Gent van 19u25 ?
geefActueleInfo,Zullen alle bussen rijden door het stormweer ?
geefActueleInfo,geef me alle vertragingen
geefActueleInfo,Zijn er vertragingen door het slechte weer vandaag ?
geefActueleInfo,vertragingen in Amsterdam 
geefActueleInfo,zijn alle bussen vanuit Brugge op tijd ?
geefActueleInfo,Rijden alle bussen nog tijdens de tijden van het coronavirus ?
geefActueleInfo,Ik wil weten waarom mijn bus niet komt. Ik ben aan het wachten in Gent
geefActueleInfo,Wanneer komt mijn bus ?
geefActueleInfo,Wat is de stand van zaken rond vertragingen ?
geefActueleInfo,Is er vertraging voor de bus van 7u25 van Brugge naar de Efteling ?
geefActueleInfo,Is er nog plaats op de eerstvolgende bus van Kopenhagen naar Bergen
geefActueleInfo,Zit mijn bus al vol ?
wijzigBusreis,ik wil graag een bus van een ander uur boeken
wijzigBusreis,Graag een bus op een ander tijdstip?
wijzigBusreis,"het is slecht weer vandaag, Verplaats de busreis met een week"
wijzigBusreis,Gelieve mijn boeking een week te verplaatsen
wijzigBusreis,Ik wil een andere bus reserveren
wijzigBusreis,boek een andere stoel voor mijn boeking
wijzigBusreis,"Reserveer de volgende bus, ik heb mijn bus gemist"
wijzigBusreis,Ik zou graag een andere dag boeken voor mijn busreis
wijzigBusreis,Gelieve de busreis te wijzigen naar morgen
wijzigBusreis,Boek een betere stoel met meer beenruimte
wijzigBusreis,Graag mijn busreis een maand verplaatsen
wijzigBusreis,Voor morgen zou ik graag mijn busreis verplaatsen naar de avond
annuleerBusreis,Gelieve mijn boeking te annuleren
annuleerBusreis,Ik wil mijn bus afzeggen
annuleerBusreis,Ik zou graag mijn bus afzeggen doordat mijn kinderen ziek zijn
annuleerBusreis,"Morgen had ik een bus ticket geboekt, gelieve dat te annuleren"
annuleerBusreis,Zeg mijn busreis af voor morgen
annuleerBusreis,Morgen zou ik graag mijn bus afzeggen
annuleerBusreis,Gelieve mijn geboekte tickets voor de bus naar Parijs voor morgen te annuleren
annuleerBusreis,"Ik heb een busreis geboekt met mijn kinderen, maar door het slechte weer zou ik die graag annuleren"
annuleerBusreis,"Morgen zal het slecht weer zijn, annuleer mijn boeking"
annuleerBusreis,Zeg mijn reservering voor morgen af naar Parijs
annuleerBusreis,Schaf mijn bus voor morgen naar Zaventem af
annuleerBusreis,"De Efteling is gesloten, ik wil mijn bus afschaffen"
geefOnboardServices,Welke services bieden jullie aan op de bus ?
geefOnboardServices,Geef me alle onboard services
geefOnboardServices,Wat kunnen mijn kinderen doen op de bus ?
geefOnboardServices,Gelieve me alle bezigheden op de bus te geven
geefOnboardServices,Graag had ik een overzicht van alle onboard diensten
geefOnboardServices,Kan ik online boeken lezen op de bus ?
geefOnboardServices,"Ik zou graag E-books lezen, kan ik dat op de bus ?"
geefOnboardServices,Is er gratis Wi-Fi op de bus ?
geefOnboardServices,Waarmee kan ik me bezighouden tijdens de rit ?
geefOnboardServices,Geef me alle gratis diensten op de bus voor tijdens de rit
meldKlachten,Mijn bus komt niet af !
meldKlachten,Ik sta al een uur te wachten aan de halte en de bus is er nog steeds niet !
meldKlachten,De bus stonk enorm tijdens mijn reis !
meldKlachten,Bus voorziet geen beenruimte voor grotere mensen !
meldKlachten,De organisatie trok op niets! 
meldKlachten,Bus is te laat en ik weet van niets
meldKlachten,Ik krijg te horen dat mijn bus geannuleerd is zonder alternatieve oplossing
meldKlachten,Zeer onvriendelijke en agressieve chauffeur
meldKlachten,Mijn valies is gestolen
meldKlachten,Ik ben heel slecht behandeld door de buschauffeur!
meldKlachten,Bus komt niet opdagen
meldKlachten,"Het was ontzettend koud in de bus, chauffeur wou niet helpen"
meldKlachten,Chauffeur spreekt geen nederlands
huurBusMetChauffeur,Ik zou graag een bus met chauffeur huren voor een dag
huurBusMetChauffeur,Voor een teamactiviteit wil ik graag een bus huren bij jullie
huurBusMetChauffeur,Geef me alle mogelijkheden om een bus met een chauffeur te huren
huurBusMetChauffeur,Is er een mogelijkheid om een bus te huren met een chauffeur voor een skireis
huurBusMetChauffeur,Gelieve een bus met chauffeur te reserveren voor volgende week
huurBusMetChauffeur,Geef me de mogelijkheden om een bus te huren voor een groep kinderen naar een pretpark
huurBusMetChauffeur,Voor een excursie wil ik een bus met een chauffeur huren
huurBusMetChauffeur,Boek een bus met chauffeur voor volgende week zondag
huurBusMetChauffeur,Is het mogelijk een bus vast te leggen met een bestuurder
huurBusMetChauffeur,geef me de prijs van een bus met chauffeur voor 1 dag in het binnenland
huurBusMetChauffeur,indien mogelijk zouden we graag een bus huren om een daguitstap te doen
